video_id,title,ideology,topic,ideology_confidence,topic_confidence,reason,ideology_oldNO_Match,
AZ5ybRlE8J8,억울한 성범죄 고소를 피하고 싶다면? 원나잇 10계명을 기억하세요! (6~10계명) ㅣ 검사출신 형사전문 변호사 이고은,anti_feminism,sexual_violence,high,high,"The video discusses avoiding false accusations in sexual crime cases, which aligns with anti-feminist narratives that often emphasize male grievances regarding false allegations.",anti_feminism,
srL1p8p5FU4,"성범죄 무혐의 받은 사람이 공통적으로 지킨 6가지, 이것 모르면 인생 끝납니다 | 억울해도 유죄추정 받습니다 | 강간고소, 경찰조사, 무고죄 | 끝까지, 조동휘 변호사",anti_feminism,sexual_violence,high,high,"The video discusses the experiences of a man wrongfully accused of sexual assault, emphasizing the challenges faced by men in such situations, which aligns with anti-feminist narratives that often focus on male grievances regarding false accusations.",anti_feminism,
kp4aOcgjFKM,China Was NOT What I Expected…🇨🇳,neutral,other,high,high,"The video discusses personal experiences and observations about life in China, which does not relate to gender-related discourse.",neutral,
Eu0XMrZ55CE,"""한국 남자들이 변하고 있습니다."" 일본 여자에게 결혼하려는 '명확한' 이유는 무엇일까? (ft. 결정사 부대표)",anti_feminism,dating_marriage,high,high,"The video discusses Korean men's changing preferences for Japanese women in marriage, suggesting a critique of traditional gender roles and marriage norms, which aligns with anti-feminist sentiments.",anti_feminism,
NWpdd-AgbWQ,한국 여자들과 결혼 안 하려는 슬픈 이유,anti_feminism,dating_marriage,high,high,"The video discusses reasons why men prefer international marriage over marrying Korean women, which aligns with anti-feminist sentiments by promoting a narrative that criticizes local women and suggests that international marriage is a better option.",anti_feminism,
Z97n_QmHE5g,최근 들어 대한민국 20-30여성들이 갑자기 결혼을 하려는 이유 4가지,neutral,dating_marriage,high,high,"The video discusses reasons why women in their 20s and 30s in South Korea are suddenly wanting to get married, which is related to dating and marriage culture, without expressing a clear ideological stance.",neutral,
uqwmJBuH5EI,"기독교 페미니즘 책 추천 (입문편) | 구신북스 EP 4 | 여성이 만난 하나님, 비혼주의자 마리아 | 세계 여성의 날",feminism,gender_conflict_discourse,high,medium,"The video discusses Christian feminism and challenges traditional views on gender within Christianity, indicating a feminist perspective. The topic relates to gender conflict discourse as it addresses the intersection of religion and feminist ideas.",feminism,
Ldf0WBni8ww,“한국선 결혼 포기했어요”…신혼집 부담에 일본행? [경제콘서트] / KBS  2025.09.01.,neutral,dating_marriage,medium,high,"The video discusses the increasing trend of Korean men marrying Japanese women, which reflects traditional gender roles and preferences, suggesting a preference for international marriages that may reinforce stereotypes.",anti_feminism,No match
D2p5HZWuJbo,[EBS x 한국양성평등교육진흥원] ep4. 다큐멘터리 《젠더-프리》 (고등학생 편),feminism,gender_conflict_discourse,high,high,"The video discusses gender stereotypes and discrimination, promoting the idea of gender equality and challenging traditional gender roles, which aligns with feminist ideology.",feminism,
2l8T3pSevJ0,한국 남성들의 95%가 '국제결혼'으로 눈을 돌리는 이유ㅣ결정사 부대표 통합본 1부,anti_feminism,dating_marriage,high,high,"The video discusses the trend of South Korean men seeking international marriages, which often reflects a critique of local marriage dynamics and traditional gender roles, aligning with anti-feminist sentiments.",anti_feminism,
0QjKiGay3QQ,너 알파남 될래? 알파카 될래?,anti_feminism,dating_marriage,medium,high,The content appears to discuss dating and relationship dynamics without a clear feminist or anti-feminist stance.,neutral,No match
An7a7jXIxnk,우리 엄마가 나한테 '여성혐오'를 한다고요?,feminism,gender_conflict_discourse,high,high,"The video discusses mother-daughter conflicts related to internalized misogyny and societal expectations of women, which aligns with feminist discourse on gender roles and women's experiences.",feminism,
TQwOUxo9vUM,여자를 안달나게 하는 남자 특징 3가지,anti_feminism,dating_marriage,high,high,"The video discusses characteristics of men that attract women, which aligns with traditional gender roles and may imply a reinforcement of male-centric narratives in dating contexts.",anti_feminism,
b_NPjrLQoEI,평등과 혐오사이 페미니즘,feminism,gender_conflict_discourse,high,high,"The title and description explicitly mention feminism and gender conflict, indicating a clear stance supporting feminist ideas and discussing related societal issues.",feminism,
F2hzeNWoB_Q,[논란폭발] 남들이 '스윗영포티'라 놀려도!!😭 남과여🔥피임약🔥저출산🔥잠재적 가해자🔥모성은 정말 위대한가?🔥,neutral,dating_marriage,medium,high,"The video discusses controversial topics related to contraception and low birth rates, which can be interpreted in various ways, leading to an ambiguous ideological stance.",ambiguous,No match
K_IGrEmA7tM,전세 사기 무서워 월세 왔더니... 임대차 계약서 자체가 무효였다! 신종 부동산 사기 수법 | 추적60분 KBS 250207 방송,neutral,other,high,high,"The video discusses a real estate scam and legal issues related to rental contracts, which are not directly related to gender discourse.",neutral,
DnPrxy-QTy0,까칠 남녀 - 군인도 사랑 받고 싶다_#002,feminism,electoral_generational_conflict,high,medium,"The video discusses gender equality and the treatment of soldiers, which aligns with feminist discourse, while also touching on societal issues related to gender discrimination.",feminism,
ZOi1N9vtyCM,"'페미 NO, 오또케오또케 NO'…채용 공고에 성차별 / SBS",anti_feminism,gender_conflict_discourse,high,high,"The video discusses a job advertisement that explicitly discriminates against feminists and includes derogatory language towards women, indicating a clear anti-feminist stance and a focus on gender conflict.",anti_feminism,
Dg2jvCTdHWY,"클로드 코워크 하나로 고객 브리핑부터 견적서 발송까지, 완벽한 B2B 영업자동화 구축하기",neutral,other,high,high,"The video discusses sales automation techniques and tools, which are unrelated to gender-related discourse.",neutral,
LPZh9BOjkQs,Large Language Models explained briefly,neutral,other,high,high,"The video discusses technical aspects of large language models and chatbots, which are unrelated to gender-related discourse.",neutral,
qhluH7CanNM,"'자영업의 저승사자'부터? 공정위 힘 실어 ""함께 살자"" [뉴스.zip/MBC뉴스]",neutral,other,high,high,"The video discusses economic issues related to small business owners and delivery platforms, which does not directly relate to gender-related discourse.",neutral,
4osogSFa7hA,"""AI가 더 잘하는데 왜 사람 써?""..""죽을 고생했는데도 백수"" 절규 / SBS / 모아보는 뉴스",neutral,other,high,high,"The video discusses the impact of AI on job prospects for young professionals, which is not directly related to gender-related discourse.",neutral,
XMPJMPasjk8,"""제일 많이 보는 것이 뭡니까?"" 폴리텍 대학 입학하려면 이것부터",neutral,other,high,high,The content is focused on vocational education and does not engage in gender-related discourse.,neutral,
uj-uWz-wsKI,죄수와 검사 III ①  죄수와 특수부 검사의 ‘삼각’ 사건 거래 - 뉴스타파,neutral,other,high,high,The video discusses a legal case involving a prisoner and a prosecutor without any clear stance on gender-related issues or feminist discourse.,neutral,
kiUXIlY_WyM,여유로운 커피 TIME☕ 귀여운 가나디가 반겨주는🐶 이색 홍콩 디저트 카페🏮 TV CHOSUN 260523 방송 | [석삼플레이 시즌1] 7회 | TV조선,neutral,other,high,high,"The video focuses on a travel and leisure experience at a café, which is unrelated to gender-related discourse.",neutral,
j4M760uHsiY,[다시봐야지] ♨불꽃토론♨ ＂이런 말은.. 면접 볼 때 불법이에요.＂ 각 국이 말하는 성 평등 지수｜비정상회담｜JTBC 141201 방송,neutral,gender_conflict_discourse,medium,high,"The video discusses gender equality indices from various countries, which is informative and does not take a clear stance on feminism or anti-feminism.",neutral,
Ylj5Aun0cjQ,"[100분토론] ""그러니까 성적이 안나오죠""",neutral,electoral_generational_conflict,high,high,"The video discusses the debate around the fairness of the 'regular admission' system in education, which relates to generational and electoral issues without taking a clear ideological stance.",neutral,
q_aZzCwksLI,"(Kor, Eng, Jp) 세바시 716회 독일인이 이야기하는 한국의 양성평등 | 다니엘 린데만 방송인",feminism,gender_conflict_discourse,high,high,"The video discusses gender equality in South Korea from a perspective that emphasizes the importance of education and awareness, aligning with feminist ideals.",feminism,
15qr0AMiM2M,"[KBS열린토론] 다시 불거진 여성징병제 논란, 쟁점은 무엇인가?/ 정준희, 김대영, 신지예, 장영수, 주하림  | KBS 210422 방송",neutral,electoral_generational_conflict,high,high,"The video discusses the debate surrounding the conscription of women, which is a topic related to gender politics and generational conflict, without taking a clear ideological stance.",neutral,
